"game_id","name","genre","description","rating"
1172,"Elden Ring","Action, RPG","The Golden Order has been broken.

Rise, Tarnished, and be guided by grace to brandish the power of the Elden Ring and become an Elden Lord in the Lands Between.

In the Lands Between ruled by Queen Marika the Eternal, the Elden Ring, the source of the Erdtree, has been shattered.

Marika's offspring, demigods all, claimed the shards of the Elden Ring known as the Great Runes, and the mad taint of their newfound strength triggered a war The Shattering. A war that meant abandonment by the Greater Will.

And now the guidance of grace will be brought to the Tarnished who were spurned by the grace of gold and exiled from the Lands Between. Ye dead who yet live, your grace long lost, follow the path to the Lands Between beyond the foggy sea to stand before the Elden Ring.",0
1173,"GRID 2","Racing, Arcade","GRID 2 is a racing game, the sequel to Race Driver GRID. 

In the centre of the ""story"" GRID 2 is a racing championship, which we gradually promote around the world. Money is not needed, the main thing is to conquer the audience. The race will be held in such places as Paris, Hong Kong, Chicago, Dubai, etc. All the tracks, drivers, teams, cars and sponsors in the game are real.

Compared to GRID (the first part of the series), there are more modes. There were races on the so-called ""Checkpoint"",  endurance race and other several options. And the significant thing now that there is no driving on the rails, sudden acceleration of rivals and unpunished wiping of bumpers (also, damage to the machine is not displayed on the screen, it is necessary to focus on its behaviour and the replica of racing engineer).

The main feature of GRID is time rewinding. The number of rewinds is limited, but with this, you can save yourself from a fatal outcome.",0
1174,"Deus Ex: Human Revolution - Director's Cut","Action, RPG","The future is now and the year is 2027. You play Adam Jensen, an ex-SWAT specialist hired to oversee the security needs of Sarif Industries one of Americas most experimental biotechnology firms. When a team of black ops mercenaries attack Sarif's headquarters killing the very scientists you were hired to protect, everything you thought you knew about your job changes. After being mortally wounded during the attack, you have no choice but to undergo radical life-saving surgeries that transform you into a mechanically enhanced being. Now hot on the trail of those responsible for the attack, you soon find yourself chasing down leads all over the world, never knowing who you can trust. The men pulling the strings will stop at nothing to ensure mankind's evolution follows a particular path. You need to discover where that path lies. Because when all is said and done, the decisions you take, and the choices you make, will be the only things that can change it.",0
1175,"The Wolf Among Us","Adventure","The Wolf Among Us is a five-part episodic game relying heavily on dialogues and choices of the player. The game is considered a prequel to Bill Willingham's 'Fables' comic book and features usual TellTale stylistics cartoon-like graphics, comparing your choices to the decisions of the other players and QTEs. 'The Wolf' is the first part of the series with a promised expansion to the second season coming out in 2019.
You play as Bigby Wolf he is a Sheriff of a Fabletown as a typical Sheriff, you need to fulfill the requests of the Fabletown's residents and uncover mysteries lying behind the crimes there. The gameplay consists of choosing the dialogue options, reacting to QTE button-mash and watching cutscenes. 
The critics are marking down that unlike many other TellTale games 'The Wolf Among Us' borrows original comic book's portrayal thus looking better, and having the original as sequel before you eyes lets you engage with Fabula more quickly.",0
1176,"Battlefield 1","Action, Shooter","Battlefield 1 is a first-person action shooter set in the historical period of the World War I. Although the game is a part of the Battlefield franchise, it has no references to the previous chapters. Players are able to experience both single and multiplayer mods to get in action and to feel the era better. As a single-player campaign, Battlefield 1 offers 6 storylines (chapters) one following each other. Each consists of several missions and tells a story of a single man in the middle of a global military conflict. Playing for these soldiers and closing the targets introduces new game mechanics to players. Completing these missions gives an opportunity to dive into the history and to examine the warfare of past ages. Multiplayer experience is divided into 9 different game mods spread on 31 historical maps. You can join the dynamic battle alone or in a squad with your friends. Multiplayer allows you to assume different battlefield roles (classes) starting with a medic, support or assault and following to the tank driver, pilot and some elite units.",0
1177,"Counter-Strike: Condition Zero","Action","Counter-Strike Condition Zero is the second installment in first-person multiplayer shooter series Counter-Strike. It is the only game in the Counter-Strike main series that includes a single-player campaign. In the campaign, you play as a leader of a special forces squad. You form your team from a cast of pre-made characters with unique features and go on through several unconnected missions. The missions themselves are mostly a string of multiplayer matches played with AI bots and some additional challenges like killing enemies with a specific type of weapon 
The multiplayer part of the game is very similar to the previous installment. There are two teams in every match terrorists and counter-terrorists. You choose one of the sites and have to defeat the enemy team by killing hostile players or completing different tasks. For doing this, you also get money rewards which you can spend on more advanced weapons and gear.  
The game also features Condition Zero Deleted Scenes, the early version of the game, developed by Ritual Entertainment before the game was handled to Turtle Rock Studios.",0
1178,"XCOM 2","RPG, Strategy","The game continues the previous game line XCOM Enemy Unknown. In XCOM 2 we see the Earth under the rule of aliens. The order established by them is based on total control but is proclaimed as the realm of prosperity and security. However, on the periphery of large cities, there are those who consider it a dictatorship and are struggling to restore independence to people. Thus the new XCOM, the organisation of freedom fighters, is reborn. The base for the organisation's soldiers is now the alien ship ""The Avenger"", converted to the needs of the defenders of the Earth.
The player will have to travel around the global map, contact guerrillas in various places, look for resources and perform partisan attacks on the critical points of the enemies. The tactics of the organisation have changed - now they are in the minority. The factories for the production of weapons and other equipment were closed 20 years ago, so you have to collect any found equipment and resources.
The game introduced many new enemies, but there are aliens from the previous game too. The hero of the game has a unique ability to be in contact with the psi-network uniting all the aliens. This ability makes him a turning point in which the enslavement of the Earth can be reversed.",0
1179,"Resident Evil 5","Action, Shooter","Resident Evil 5 (also known as Biohazard 5 in Japan) is the third-person shooter with elements of a survivor-horror game. This is the fifth main installment in Capcoms acclaimed franchise Resident Evil.  
The story follows Chris Redfield, the protagonist of the original Resident Evil, and his partner Sheva Alomar. As the members of the Bioterrorism Security Assessment Alliance, they are tasked to intercept an illegal bioweapon trade in Kijuju, Africa. Upon arrival, they find out that Kijuju is infected by Las Plagas, parasites that turn its carriers into zombie-like creatures.   
The game is notable for being a departure from the series survival horror roots towards more action-oriented gameplay style. The other significant innovation in the series brought with Resident Evil 5 is cooperative multiplayer for two players. There are many situations during the game that requires two players cooperation therefore if in singleplayer the second characters is controlled by AI.",0
1180,"The Stanley Parable","Adventure, Indie","The Stanley Parable is a first-person interactive story game. Being initially released in 2011 as a modification for Half-Live 2, it was entirely remade in 2013, featuring updated graphics and more content.  
The game follows Stanley, an office worker whose job boils down to pressing buttons on the keyboard depending on what he sees on his office computer screen. One day the screen goes black and Stanley, not knowing what to do, decides to investigate the building. 
The gameplay consists of exploring a deserted office building. The game has 19 possible endings that depend on which way the player chooses to explore his surroundings. The Stanley Parables key feature is the permanent presence of the narrator who comments protagonists actions and suggests player what to do next. However, the player can ignore his suggestions which makes the narrator adjust his story to the players actions.",0
1181,"Insurgency","Action, Shooter, Indie","Insurgency is a first-person shooter, which provides players with both PvP and co-op multiplayer experience. Unlike other shooters, Insurgency features a hardcore gameplay lacking the on-screen crosshair, health and armor indications, and mini-maps. For the more, each weapon instantly kills other players with one shot in the head and with the maximum of 4 shots in the body, which is quite realistic. As far as the action is set in the timeframes of the Iraq War, the two opposing sides are U.S. troops and Iraqi rebels. The gameplay is divided into 9 PvP modes (Push, Firefight, Skirmish, Ambush, Occupy, Infiltrate, Flashpoint, and Elimination) and 5 co-op modes (Checkpoint, Hunt, Survival, Outpost, and Conquer). PvP matches are held according to 9 various scenarios (depending on the chosen game mode) with the maximum of 32 player count (16 for both sides). To start a match, players have to select a character class and proper equipment. In the co-op game mode, players are offered to compete with AI during the completion of a specific game objective.",0
1182,"Far Cry 4","Shooter","Far Cry 4 is a first-person shooter, which inherits traditions of the original Far Cry franchise. However, the plot of the fourth chapter is unique and has no direct references to the previous games of the series. The story is now set in the Far East, where the new main character Ajay Gale joins the opposition fighting the dictatorship. The open world lets players explore the entire environment of Kyrat  a tiny fictional region hidden in towering Himalayas. Ajay as a Kyrati-American travels to Kyrat to scatter the ashes of his mother in her motherland, but suddenly things go the wrong way, and he finds himself in the middle of the civil war between the powerful dictator Pagan Min and rebels from the Golden Path founded by his father. As the story progresses, players get new weaponry and equipment or customize the ones they have. From the very beginning, the whole map is not available, so to progress and to complete the story players have to open all the game areas by activating bell towers (traditional Far Cry mechanic) for establishing the Golden Paths radio propaganda and defeating enemies fortresses.",0
1183,"Ori and the Blind Forest: Definitive Edition","Adventure, Platformer","NEW IN THE DEFINITIVE EDITION
 Packed with new and additional content New areas, new secrets, new abilities, more story sequences, multiple difficulty modes, full backtracking support and much more!
 Discover Narus past in two brand new environments.
 Master two powerful new abilities  Dash and Light Burst.
 Find new secret areas and explore Nibel faster by teleporting between Spirit Wells.
The forest of Nibel is dying. After a powerful storm sets a series of devastating events in motion, Ori must journey to find courage and confront a dark nemesis to save the forest of Nibel. Ori and the Blind Forest tells the tale of a young orphan destined for heroics, through a visually stunning Action-Platformer crafted by Moon Studios. Featuring hand-painted artwork, meticulously animated character performance, a fully orchestrated score and dozens of new features in the Definitive Edition, Ori and the Blind Forest explores a deeply emotional story about love and sacrifice, and the hope that exists in us all.",0
1184,"Black Desert Online","Action, Adventure, RPG, Strategy, Simulation, Massively Multiplayer","Pre-Existing UsersThe Steam version of Black Desert Online requires the purchase of the game from Steam as well as the creation of a new Black Desert Online account. Pre-existing Black Desert Online accounts created from methods other than Steam will not be able to play via Steam.
About the GameBlack Desert Online is a sandbox, living-world MMORPG. Experience fast-paced, action-packed combat, hunt monsters and huge bosses, fight with friends in a guild to siege nodes and region castles, train your life skills such as fishing, trading, crafting, cooking, and much more!

Players will enjoy jaw-dropping graphics, intuitive skill-based combat, and an immersive story encased in our expansive world thats just waiting to be explored. Accompanied by a Black Spirit, a companion whose destiny is intertwined with their own, players will discover the secret of the Black Stones and the history of their corrupting effects.
CLASSES
FEATURES
Robust Character Creation Tools - Make the character YOU want to play.
Seamless Movement Throughout the World  No loading times necessary as you explore.
Combo-Oriented, Non-Targeted Combat - Take part in fast-paced, action-packed combat with skills that can be chained through combos.
Unique Weather and Climate - The weather and climate will have various effects on different zones that players can adapt to.
Day  Night Cycle  Along with unique weather and climate changes, the game revolves around a daynight cycle that alters NPC behavior and triggers various events based on the time of day.
Instanced Player Housing  From tents to palaces and everything in between, players can furnish and customize their own homes and can hire NPCs to keep your place clean or purchase things from the marketplace.
Mounted Combat  Utilize your trusted mounts on the battlefield and take advantage of their mobility and effectiveness in combat. Keep in mind, however, that mounts will need to be cared for, housed and protected as they can die in combat.
Boss Hunts - Group up with friends or other players to hunt down field bosses and world bosses to get that rare loot.
Siege Warfare - Massive free-for-all guild battles! Join a guild and participate in daily node wars or weekly conquest wars against many other competing guilds. Win the node or castle and claim it for a week to collect taxes to increase your guild funds.
Ocean Contents - Craft your boat and make sail to the vast oceans to fish, hunt ocean monsters and bosses, underwater exploring and gathering, quest missions, trade, and so much more.
Taming  Breeding - Catch and tame horses and elephants in the wild to make it your mount. You can also breed horses for better offspring with improved mount stats and skills.
Crafting - Enjoy all aspects of crafting in Black Desert from tools, weapons, armor, jewelry, boats, costumes, outfits, and more. Just about everything can be crafted in the world of Black Desert Online.
Profession - Take part and grow your character into a profession that can help your income. With professions like gathering, processing, cooking, alchemy, training, fishing, hunting, trading, farming, and sailing, you can choose to play Black Desert Online the way you want to.",0
1185,"Saints Row 2","Action, Shooter","Saints Row 2 brings true freedom to open-world gaming. Players can play as who they want, how they want, and with whomever they want in this sequel to the much acclaimed and tremendously successful Saints Row.

Set years after the original, the player finds himself in a Stilwater both familiar and strange and challenged with bringing the Saints back as the rightful kings of Stilwater and bringing vengeance to those who wronged him.

 Limitless Customization - Play as fully customizable characters that are male, female or something in between.
 - Vehicles can be visually customized as well as performance tuned.
 - Cribs and even gangs all have an amazing degree of detailed customization options.

 Multiplayer - Co-op full story campaign has seamless integration (for example one player drives while the other shoots).
 - Competitive MP pushes the boundaries of immersion in a living Stillwater environment fully populated with police, innocent bystanders and rival gangs.

 Killer Combat and Awesome Vehicles - Planes, helicopters, motorcycles, boats and cars can be piloted and used as weapons. On the ground new combat options include melee, fine aim, and human shield.

 Freedom to Explore - More missions, activities, diversions, races, weapons, vehicles, cribs, city districts, and interiors than ever before. Over 40 story missions with additional bonus missions take place in a transformed Stilwater that is over 50 larger than before.",0
1186,"Amnesia: A Machine for Pigs","Action, Adventure, Indie","Amnesia A Machine for Pigs is a first-person survival horror, an indirect sequel to 2010 title Amnesia The Dark Descent. The gameplay is most parts identical to that of previous game and consist of exploring surroundings, solving puzzles, and avoiding monsters. Like in the previous game, your character is practically unable to confront monsters and has to hide from them to survive. However, there is no more sanity meter, and inventory in Machine for Pigs and puzzles are more physics-based than in The Dark Descent. 
In Machine for Pigs, you play as Oswald Mandus, a first game protagonists descendant, and successful industrialist. He recovers after a fever which lasted for a few months after a disastrous expedition in Mexico. Not remembering anything about it, later he finds out that he build a mysterious machine in the basement of his mansion and his house is full of swine-like monsters. The player must restore Oswalds lost memories and reveal the secret of the machine.",0
1187,"Total War: SHOGUN 2","Strategy","Total War SHOGUN 2 out now for Linux.
About the GameMASTER THE ART OF WAR
In the darkest age of Japan, endless war leaves a country divided. It is the middle of the 16th Century in Feudal Japan. The country, once ruled by a unified government, is now split into many warring clans.  Ten legendary warlords strive for supremacy as conspiracies and conflicts wither the empire.  Only one will rise above all to win the heart of a nation as the new shogun...The others will die by his sword.
Take on the role of one Daimyo, the clan leader, and use military engagements, economics and diplomacy to achieve the ultimate goal re-unite Japan under his supreme command and become the new Shogun  the undisputed ruler of a pacified nation.
Game Features						Total War SHOGUN 2 features enhanced full 3D battles via land and sea, which made a name for the series, as well as the tactical campaign map that many refer to as the heart and soul of Total War. Featuring a brand new AI system inspired by the scriptures that influenced Japanese warfare, the millennia old Chinese Art of War, the Creative Assembly brings the wisdom of Master Sun Tsu to Total War SHOGUN 2. Analysing this ancient text enabled the Creative Assembly to implement easy to understand yet deep strategical gameplay.
CONQUER the islands of Japan in the 16th century.  Lead vast armies of samurai and fleets of giant warships into breathtaking real-time battles.
BUILD your kingdom on the inviting and turn-based campaign map.  Wield economic, political, and military power to amass wealth, armies, and influence.
SCHEME according to the ""Art of War"" by Sun Tzu. Use fire and siege tactics, spies and assassins to adapt to the ever-changing conditions on the battlefield and throughout your kingdom.
BATTLE ONLINE and experience the main campaign in two-player mode.  Then join epic online battles with up to 8 players and lead your online army to glory in special campaigns.
New to Total War in SHOGUN 2						New RPG skills and experience for your Generals and Agents.
New Multi-stage Sieges - scaling the walls is only the beginning!
New Hero units inspire your men and carve through the enemy.
New rotating 3D campaign map.",0
1188,"Viscera Cleanup Detail: Shadow Warrior","Action, Simulation, Indie","Viscera Cleanup Detail is about cleaning. After a brutal fight with endless waves of enemies, you must really live a bloody mess after yourselves. That's where Space-Station Janitors come in to play with their mops, buckets of water and biohazard bins to clean the area for the next bloody fight. 

Your goal as a janitor to search the whole area and clean any kind of a trace of a brutal fight. Body parts, med-kits, bloodbaths and others signs of a harsh battle with forces of evil. For bullets casings or flares you can use a broom to gather thing and then throw everything into the incinerator and burn all the evidence.

In this specific DLC, Shadow Warrior, janitors arrive on a very first mission of Shadow Warrior 2013. Lo Wang fought through demons and his opponents, slicing his katana in their bodies and tearing them apart. And now it is your job to take your mop, a bucket of water and funky music to clean the mess up.",0
1189,"Call of Duty: Modern Warfare 2","Shooter","Continuation of the sensational first-person shooter from Infinity Ward and Activision. It is rather difficult to maintain a high level of games every year, but it worked out in the sixth part of the series. The game continues the storyline of the previous part.

The game consists of numerous fast-paced gunfights. Classic hit points are not here anymore - after receiving damage, the player only needs to sit tight in safety waiting for health to come back. There are three game modes the story campaign, multiplayer and Spec Ops. 

If there are almost no changes in the campaign, and this is the same linear story, the Spec Ops includes 23 new levels for single or cooperative completion. Each level is a new task, a new challenge whether it is the defusing a bomb or the elimination of enemy forces. Levels are divided into tiers by their complexity.

As in any other game of the series, the multiplayer in Modern Warfare 2 takes a special place. Each match is a mission, for which you need to come up with new strategies to complete. As in the past, new weapons and perks are opened for the execution of tasks.",0
1190,"Trine 2: Complete Story","Action, Indie, Puzzle, Platformer","Trine II takes a few years after the first game. Successfully saving the kingdom, Amadeus seeks the fireball spells. Yet he is summoned to save the homeland with his friends - Zoya and Pontious. Goblins have taken over the land as they are trying to find the mysterious ""Witch"" deep in the forest. 

Although having more than one playable character, Trine successfully uses all three of them. Amadeus as the mage is able to move objects or create boxes and planks to help overcome some obstacles. Zoya is very agile so she can hook and grapple on some surfaces, or shoot different targets. Pontious is the strongest character in combat, and he can destroy walls in his path or deflect things with his shield. Having this three different characters, it is necessary to use all three of them to solve puzzles and beat the level. Not only you can play alone, but the game supports three players cooperative to make progress even more atmospheric. 

Beautiful design, music and a narrator makes Trine a great story, that feels inspired by J.R.R. Tolkien himself.",0
1191,"Sid Meier’s Civilization VI","Strategy, Simulation","The sixth installment in Sid Meiers Civilization series. Like in all previous Civilization games, the player controls one of eighteen unique historical civilizations, builds its cities, explores the hexagonal map of the world, researches technologies, develops his country's culture, establishes relationships with other civilizations and wages wars. All the traditional victory types are in place, and a new one, religious, is introduced.

A distinct new feature in the sixth part is that city improvements are no more concentrated in each city's only main tile. Instead, they are distributed throughout its whole surrounding area. Each of them is now considered a ""district"" with a specific purpose, and some of them should be built only on specific terrain. Similarly, wonders now occupy tiles on their own. Technology tree was also modified to take into account the player's terrain improvements that may speed up the research of certain technologies. Cultural achievements, such as Opera or Drama, are no more considered ""technologies"" and form a separate Civics research tree instead. Also, unlike most of its predecessors, Civilization VI allows stacking similar types of military units.",0
1192,"Ori and the Blind Forest","Adventure, Platformer","Ori and the blind forest is a game with a stunning visual style, which looks like a fairytale one, and also the game takes place to a beautiful and atmospheric soundtrack.

The forest of Nibel is dying. You play as a character named Ori and a spirit named Sein. They are trying to save the magical forest after the dark spirit Kuro stole the heart of the tree of life, what made the forest began to wither rapidly, losing its vitality the water becomes dirty, the trees cease to bloom and bear fruit, and the woodland is covered with thick thorns.

Playing in the Ori and the blind forest, you have to explore a vast world, to solve platform problems and relatively complex, but interesting puzzles (first of all, they test your reaction and agility). Using the abilities of Ori (initially, he can only jump, but a lot of other skills will be opened during the game) and Sein (the ability to attack enemies) you have to cope with the difficulties on the way to fix the situation and cure the forest.",0
1193,"SOMA","Action, Adventure, Indie","SOMA is a sci-fi survival horror that makes you rethink the description of death. You play as Simon Jarrett who was injured in a crash accident and agreed for an experimental operation on his brain. He wakes up at an abandoned underwater facility full of mutants. Trying to figure out whats going on, Simon finds Catherine Chun, a scientist, who tells him about the technology of copying the human personality.
The gameplay is based on exploration and puzzle solving. There's no combat, and you are meant to avoid enemies and act stealthily. To progress through the story, you need to search for clues, read multiple notes and solve puzzles.   
Though there are monsters in SOMA, it frightens with its atmosphere in the first place. A dark, abandoned station with dead people, uncertainty and the lack of any understanding of what is waiting for you is scarier than screamers and blood rivers. Moral choices you have to make dont affect the story much instead, they change your attitude to the events, so its you who develops through the game.",0
1194,"Assassin’s Creed III","Action","Assassin's Creed III is the fifth game of the series, preceded by the first chapter taking place in the time of the Third Crusade and by the Ezio trilogy, positioning itself in the times of the Italian Renaissance (1476-1499). It is the 3rd person action adventure with an accent on exploring and hunting
During the new installment, the player is set to make way through the American Revolution, while being on both side of a conflict  our hero has English father and Mohawk mother, which tears him apart. Such conflicts serve as the leitmotif through the entirety of a game  not only we are choosing sides to fight on in the Civil War, but also we are facing the decisions of choosing Assassins' or Templar's side.
As it is common in the Assasin's Creed games, the gameplay concentrates profoundly around fighting the multiple enemies all at once, parkouring off walls and micro-management selling resources, exchanging ships and so on. The Assassin's Creed III, however, highlights the hunting and simultaneous use of two weapons as the new in-game features.",0
1195,"This War of Mine","Adventure, Simulation, Indie","A small town surrounded by war. The usual order is irrevocably violated, you have to survive, but you are not a soldier and certainly not a superhero.
The player controls a group of two to four civilians selected from twelve characters. The goal is simple - to survive the war.
Later, new people can join the group. Characters need food, can get sick, freeze, die from wounds. Can run away with all the food stock.
The day is different from the night in everything. During the day we equip the shelter, repair and produce weapons and tools - from what can be found. In the afternoon we communicate with neighbours, sometimes with benefit. At night we go out for prey. The night harbours us but also harbours looters, often they are armed. Winter brings cold and freezes water, requires more health and firewood.
Decisions that have to be made often have a moral dimension - can one rob an unarmed person if this is a matter of life and death for someone from the group?
As in life, events are seen as random and do not repeat from game to game. The same characters can behave very differently, and the siege can sometimes last twenty days, and sometimes eighty.",0
1196,"Call of Juarez: Gunslinger","Action, Shooter","Gunslinger is the fourth installment of the Call of Juarez series of western-inspired games. The frame story, told in cutscenes, begins in 1910, in Kansas, where Silas, a patron in the pub, brags about his adventures in the Wild West. This old man claims he used to be a bounty hunter who took down many of the famous outlaws. Most of the game has the player re-enacting Silas's presumed past, while in the present the hero is narrating his own story off-screen. Silas is an unreliable narrator, however, and his own in-game audience will point at plot holes in his tall tales. 

Like the rest of Call of Juarez games, Gunslinger has every classic staple of the western genre. There are saloons and gold mines, stagecoaches, Indians and cowboys, sheriffs and gangs. The protagonist will escape prison, wander the Wild West, fight brigands and other enemies using a variety of late XIX century firearms, and occasionally sing country songs. Gunfights and duels are the central features of the game. There's even a Duel mode, in which the player can enter a tournament of gun duels, and the Arcade mode, in which multiple opponents attack the player. Gunslinger also introduces quick time events that allow the player to evade bullets.",0
1197,"Thief","Action, Adventure","Thief is a stealth-action game, the 4th installment in the Thief series and the first game since 2004 Thief Deadly Shadows. The game was made as an attempt to reboot the franchise. 
Just as previous entries, the game takes place in the dark fantasy world with notable steampunk and Victorian era influence. You play as Garrett, the master thief who awakens after one-year slumber caused by accident in one of his missions. He finds out that his hometown is plagued by a mysterious disease The Gloom. 
The gameplay can be described as first-person stealth-action with the heavy emphasis on the variability of completing missions. Sneaking behind the enemies is usually a more effective way of performing tasks than openly fighting with them. Garrett possesses several different tools and weapons like lockpicks, prybar, etc. One of Garretts few weapons is bow which has 8 types of arrows and the full range of application from killing and poisoning enemies to putting out torches and distracting guards.",0
1198,"Kingdom Come: Deliverance","Action, Adventure, RPG","You're Henry, the son of a blacksmith. Thrust into a raging civil war, you watch helplessly as invaders storm your village and slaughter your friends and family. Narrowly escaping the brutal attack, you grab your sword to fight back. Avenge the death of your parents and help repel the invading forces!",0
1199,"Killing Floor","Action","In Killing Floor you play as a part of a special team to fight off legions of cloned zombies. Horzine Biotech released an endless amount of clones from the facility and citizens are drowning in this waves of human flesh. Local police are trying to fight them back, but there is no progress. British government decides to build up a special team of fighters to fight off numerous amount of enemies on their territory.

Every level in the game has a precise amount of waves according to your difficulty. With each wave, the number of zombies and types will change becoming more challenging to live through. By successfully winning the round and depending on your skills, game awards with cash that you can spend on new weapon and supplies. High variety of classes have added a different gaming style for every player. You can be a Gunslinger and use pistols, Commando that uses rifles or Support that uses shotguns. Every class has their advantages and perks that can be unlocked by levelling it up. As the final wave players must face a boss with a unique mechanic.",0
1200,"Shadowrun Returns","RPG, Strategy, Indie","Shadowrun Returns is a science fiction tactical RPG. The game became a revival of the original Shadowrun series, as the new chapter had some references to the 1993 Shadowrun. The Shadowrun universe includes several fictional cyberpunk elements because the main action takes place in the future. The game gives an opportunity to assume the role of a shadowrunner and to investigate a mysterious crime. To start a single campaign called Dead Mans Switch players are offered to create their own character. The story begins in 2054 in Seattle, when the nameless protagonist receives a message from their shadowrunner accomplice Sam Watts, which was triggered by a dead mans switch. The message is about Sams assassination, and the protagonist is aksed to investigate the case for Sams 100 thousand of local currency. The investigation will lead players through the story of serial killer Emerald City Ripper to the large-scale intergalactic conspiracy. In the course of the investigation, the character will participate in turn based fights and complete in-game objectives. Although the gameplay is mostly linear, it features some exploration and interaction with the environment.",0
1201,"Watch Dogs 2","Action, Adventure","Watch Dogs 2 is an action-adventure open-world game developed by Ubisoft Montreal. It is the second installment in the series and continues the main idea of its predecessor - hacking and hacktivism in an open world.

Welcome to San-Francisco. It is the second city in the United States to install the city-wide operating system named ctOS, which connects everything from your car to your smart home to a global network. Marcus Holloway is tagged by the system as a suspect for a crime he did not commit. Marcus decides to take action and gets together with the hacktivist group DedSec to expose ctOS and its creators.

WD2 offers the player an immense open world which consists of San-Francisco, Oakland, Marin and Silicon Valley. It's the player's choice to navigate the world on foot or on a wide range of vehicles from cars to boats.

It is up to the player to choose whether to use a lethal or non-lethal approach on a mission as there is always a taser in your inventory and a billiard ball attached to a paracord that knocks enemies out. 

It is possible to hack into any devices that are connected to ctOS. For instance, Marcus can control forklifts, buzz guards phones in order to distract them.",0
1202,"Grand Theft Auto III","Action, Shooter","Grand Theft Auto III is an open-world action game, a part of the criminal franchise GTA. As the first in the series 3D game with high-quality textures, GTA III became exemplary in its genre. 

The action is located in fictional Liberty City. Its map is divided into three parts  each becomes available gradually, depending on the storyline progress. The player takes control of the character from the third-person view. 

The classic feature of GTA III is the ability to interact with the world explore the map either on foot or by car, contact with other characters, visit weapon stores and shoot everywhere. Although GTA III is another chapter of the franchise, its plot is unique. 

The story begins with the dynamic bank robbery. During the heist scene, the main character (silent and unnamed for the whole game) gets betrayed by his accomplice Catalina. By good fortune, the protagonist escapes from imprisonment and starts making both ends meet in Liberty City after being deceived. Therefore, his only wish  also the main idea of the storyline  to take the revenge on the former partner.",0
1203,"Quake Champions","Action, Shooter","Quake Champions is a multiplayer competitive FPS developed by Id Software.

The gameplay resembles the same arena shooter mechanics as the previous installments. For the first time in the series, the so-called champions appear in the game. Each champion has a different amount of health, top speed and a unique ability that can be used once in 20-45 seconds depending on the champion and needs to be recharged after usage. The abilities are designed using the rock-paper-scissors principle with each ability serving as a counter to another. This was done in order to put emphasis on a player's skill and not the chosen character. The game also features character customization system which allows changing the look of any selected champion.

There is no loadout system in the game whatsoever. Players have to pick up the weapons scattered on the map.

Players can download the game for free, yet they will have access to only one Champion, Ranger. The players have to either rent new champions using the in-game currency or by the so-called champions pack that will unlock every in-game character for an unlimited amount of time.",0
1204,"Call of Duty: Black Ops III","Action, Shooter","Call of Duty Black Ops III is a science fiction first-person shooter, the twelfth game in the whole Call of Duty franchise and the third chapter in the Black Ops series. The action begins in 2065, 40 years after the events of the second part, so the game has several historical references. However, the game is not a direct sequel to the previous Black Ops game. Players are offered to assume the role of a CIA special unit trooper trying to get along with the new artificial intelligence DNI (Direct Neural Interface) system and to solve mysteries hidden in it. The whole gameplay is divided into three usual for Black Ops series game modes Campaign, Multiplayer, and Zombies. The single-player campaign can be also completed in a squad (up to four members). Players are able to choose proper equipment and even customize the character before starting another mission. After the completion, each level could be replayed in a realistic difficulty or in a Nightmares mode (regular enemies are replaced with zombies).",0
1205,"Lara Croft and the Temple of Osiris","Action, Adventure, Puzzle","The sequel to Lara Croft and the Guardian of Light, and a spin-off to the larger Tomb Raider franchise. This time, our famous adventurer Lara Croft and her rival tomb raider Carter Bell travel to Egypt to search for the ancient temple, where a magical artifact, Stuff of Osiris, is hidden. The game is set in the temple and its dungeons, designed in Ancient Egyptian aesthetics. Besides shooting monsters, Lara and her partners have to avoid all kind of traps that will immediately remind you of Indiana Jones films. Completing specific missions will grant the player rings and amulets that enhance characters' skills and abilities.

Just like the previous game, The Guardian of Light uses the isometric view. The game allows for a cooperative mode for up to four players. All puzzles are automatically adjusted to the number of players. You can play not only as Lara but also as her friendly rival Carter Bell and two Egyptian gods, Isis and Horus, who were imprisoned in the temple for millenniums by the evil god Set. Their goal is to gather together and revive Osiris, the god who was dismembered by Set, and who can save the Earth from Set's evil. While human characters use firearms and grappling hooks, the gods are armed with the magic Stuff of Osiris.",0
1206,"Wolfenstein II: The New Colossus","Action, Shooter","Wolfenstein 2 The New Colossus is a singleplayer FPS developed by MachineGames. It is the third installment in the rebooted series.

Set in the alternate 1961 where Nazi Germany won World War II, the game picks up right at the end of Wolfenstein The New Order. After sustaining heavy injuries in the battle with Wilhelm ""Deathshead"" Strasse, BJ Blaskowicz orders a nuclear strike on Deathshead's compound in order to cripple the Nazi war machine, but he is evacuated by his comrades before the rocket launch. Blaskowicz falls unconscious for 5 months and is woken up by a Nazi attack. The player has to repel the attack and end the Nazi reign over America once and for all.

The New Colossus features several stealth-action elements, just like the previous title in the series. There are some major differences in the mechanics now BJ can modify his weaponry on-the-go, dual wield two different weapons at the same time. The cover system makes a comeback. The Protagonist doesn't stick to cover, leaning out of it instead.

The game offers a linear storyline, but the player is free to complete side-missions in any order they like. Completing these missions is rewarded with new weapon upgrades.",0
